Description,Quantity,UnitPrice,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,Quantity_Group
0,39,53.25,0,0.12,2,13.58,3,1,0,1,2,2,High
3,19,85.64,4,0.37,0,14.14,1,0,0,3,2,0,Medium
6,15,74.41,11,0.25,0,22.36,3,0,0,2,2,1,Low
1,12,19.91,8,0.27,2,27.19,1,1,0,0,3,1,Low
3,20,87.21,4,0.4,2,12.59,1,1,0,0,1,0,Medium
0,4,91.59,9,0.06,2,19.71,2,1,0,0,1,2,Low
2,32,6.16,10,0.09,2,17.08,3,1,0,2,3,1,Medium
5,20,12.28,3,0.09,0,29.66,0,1,0,2,1,2,Medium
8,26,26.94,2,0.36,1,26.58,4,1,0,0,4,2,Medium
0,49,15.44,10,0.31,1,25.4,4,1,0,3,2,0,High
6,38,50.54,10,0.48,0,23.56,4,1,0,2,3,0,High
8,21,11.5,6,0.06,1,14.15,0,0,0,2,0,0,Medium
5,8,68.66,1,0.08,0,23.53,2,1,0,3,3,0,Low
9,34,27.92,6,0.03,1,13.65,1,0,0,3,4,1,Medium
5,7,14.94,1,0.08,0,11.43,0,0,0,1,4,2,Low
9,36,79.3,11,0.18,1,13.91,2,1,0,1,0,1,High
2,7,46.19,3,0.01,0,25.1,2,0,0,0,2,1,Low
2,9,11.26,8,0.25,1,13.52,2,0,0,2,2,2,Low
7,18,9.96,8,0.33,0,28.98,3,0,0,0,1,1,Medium
2,7,87.29,8,0.0,2,8.2,0,0,0,1,2,2,Low
0,2,74.7,8,0.32,2,11.54,3,1,1,3,2,2,Low
9,5,32.0,9,0.2,0,22.25,1,1,0,3,3,2,Low
8,48,93.16,8,0.29,1,11.51,2,1,0,2,0,1,High
4,31,23.0,9,0.38,0,13.97,3,0,0,0,4,1,Medium
3,40,33.98,8,0.21,0,13.95,4,0,0,0,3,2,High
10,28,59.32,4,0.3,2,28.13,1,1,0,2,3,2,Medium
2,36,67.46,8,0.1,2,11.06,2,1,0,0,3,1,High
3,6,13.85,10,0.02,1,22.53,3,0,0,1,4,1,Low
2,2,5.15,0,0.48,1,29.98,1,0,0,0,1,0,Low
3,47,37.96,9,0.38,1,24.88,1,0,0,1,1,0,High
8,6,97.86,2,0.02,1,5.8,2,0,0,3,0,2,Low
4,15,76.63,11,0.42,2,22.06,3,1,0,0,1,0,Low
10,2,83.44,1,0.19,1,9.09,0,1,0,2,0,0,Low
1,38,75.25,11,0.26,0,10.68,3,1,0,2,2,0,High
9,47,60.88,1,0.28,0,14.26,2,1,0,1,4,2,High
1,33,99.54,0,0.22,2,22.34,2,1,0,1,0,0,Medium
6,32,57.04,2,0.42,1,26.86,3,0,0,2,3,0,Medium
7,36,52.11,11,0.33,2,21.56,4,1,0,3,0,1,High
8,4,31.32,11,0.47,1,16.25,4,1,0,2,1,0,Low
10,3,11.78,5,0.17,0,23.59,3,1,0,1,1,2,Low
7,17,2.19,0,0.14,1,10.56,4,0,1,2,2,1,Medium
2,15,74.13,10,0.06,1,12.3,0,1,0,0,0,0,Low
0,39,74.08,7,0.47,0,12.17,0,0,0,0,0,1,High
1,12,58.42,6,0.38,1,7.37,2,0,0,0,2,0,Low
4,7,85.36,5,0.21,0,10.76,0,1,0,1,1,0,Low
1,2,68.83,0,0.08,1,22.87,4,1,0,0,3,1,Low
8,4,39.75,3,0.34,1,12.47,1,0,0,0,2,0,Low
1,37,92.4,8,0.39,1,25.77,4,0,1,2,2,2,High
6,24,6.33,0,0.31,1,20.02,4,1,0,1,2,0,Medium
1,19,59.26,3,0.29,0,5.42,3,0,0,3,3,1,Medium
1,47,80.9,10,0.4,0,15.75,4,0,0,0,2,0,High
4,2,59.49,1,0.24,0,14.09,4,1,0,0,3,2,Low
9,32,2.22,11,0.01,0,8.21,1,0,0,3,3,0,Medium
2,33,39.37,9,0.1,0,19.98,0,0,0,2,0,1,Medium
7,28,36.31,0,0.04,1,21.39,0,1,0,1,3,0,Medium
7,37,83.84,3,0.03,0,15.34,4,0,0,2,3,0,High
7,2,11.9,3,0.21,2,10.7,1,0,0,0,4,0,Low
9,22,6.65,5,0.46,0,7.14,3,0,1,1,2,1,Medium
10,14,78.7,3,0.39,2,23.23,0,0,0,0,3,2,Low
3,47,28.54,1,0.3,2,28.83,1,0,0,0,0,1,High
6,18,96.12,6,0.29,2,5.05,2,0,0,3,3,0,Medium
4,34,57.33,0,0.44,0,11.58,4,1,0,2,2,2,Medium
7,36,35.23,4,0.23,2,12.59,2,0,0,1,4,1,High
4,11,94.9,2,0.39,1,8.51,1,0,0,1,3,0,Low
2,41,97.84,6,0.1,2,23.0,2,1,0,1,2,1,High
2,40,35.12,11,0.41,1,26.05,1,0,0,1,0,0,High
3,36,97.22,10,0.05,0,23.11,2,1,1,1,3,0,High
9,16,57.75,5,0.32,2,8.33,3,1,0,1,4,1,Medium
7,25,37.71,1,0.11,2,10.12,0,0,0,0,2,0,Medium
4,41,98.23,8,0.47,2,9.01,2,1,0,1,0,0,High
4,32,98.83,5,0.15,0,16.17,3,0,0,1,0,0,Medium
8,30,93.51,2,0.15,1,12.16,0,0,0,1,0,2,Medium
8,42,42.61,2,0.37,1,14.31,3,0,0,0,2,0,High
0,22,79.34,1,0.26,2,20.66,3,1,0,2,0,1,Medium
4,28,98.58,2,0.38,2,12.26,3,1,0,0,4,0,Medium
3,37,10.96,2,0.45,0,15.62,2,1,0,1,3,1,High
5,44,17.32,7,0.1,0,25.64,3,0,0,1,2,2,High
0,39,14.51,4,0.3,2,6.49,4,0,0,1,4,1,High
10,22,34.31,10,0.15,0,23.76,3,0,0,0,4,1,Medium
2,8,14.69,9,0.49,1,25.68,3,0,0,2,2,2,Low
3,7,92.89,6,0.32,0,14.5,3,0,1,0,4,2,Low
5,47,49.95,7,0.06,0,27.99,4,0,0,3,0,0,High
10,10,50.57,8,0.23,0,23.73,2,0,0,0,3,1,Low
7,44,72.0,3,0.29,1,16.64,4,0,0,0,2,2,High
1,34,92.63,9,0.39,1,16.9,3,1,0,0,2,1,Medium
0,7,31.91,8,0.41,1,16.33,2,1,0,0,0,0,Low
6,24,46.02,9,0.09,2,12.8,0,1,0,0,4,1,Medium
10,12,61.98,4,0.15,1,10.08,1,0,0,3,0,0,Low
1,47,87.47,2,0.45,2,20.82,4,1,0,0,4,1,High
10,2,78.72,6,0.18,2,14.27,3,1,0,1,2,0,Low
1,8,56.75,9,0.38,0,8.65,4,1,0,2,3,0,Low
9,41,77.45,5,0.15,0,18.42,0,0,0,0,2,0,High
7,18,36.99,4,0.33,1,28.34,2,0,1,0,3,1,Medium
2,31,43.72,1,0.33,0,22.11,3,0,0,2,0,2,Medium
6,43,49.97,11,0.05,2,28.51,1,0,0,0,1,0,High
7,20,91.39,11,0.43,2,23.32,4,0,0,2,0,0,Medium
6,20,23.44,2,0.35,1,22.73,0,1,0,2,0,1,Medium
9,12,66.1,2,0.02,0,23.11,2,0,0,3,2,2,Low
7,6,75.98,6,0.34,0,14.12,4,1,0,1,2,1,Low
0,3,87.15,1,0.49,2,26.04,2,0,0,0,2,1,Low
9,30,2.57,0,0.08,1,14.9,3,0,0,3,4,1,Medium
2,24,36.69,9,0.19,2,7.24,0,1,1,2,1,1,Medium
7,48,76.05,3,0.46,0,27.45,2,1,0,3,0,0,High
5,14,88.21,10,0.44,1,9.31,1,1,0,0,4,0,Low
9,49,46.28,6,0.05,1,8.55,1,0,0,2,0,1,High
8,29,36.27,7,0.14,1,26.22,4,1,0,0,2,0,Medium
8,29,30.48,3,0.4,1,22.63,2,0,1,3,4,1,Medium
4,10,88.14,2,0.31,1,20.5,3,0,0,1,3,2,Low
7,42,64.37,2,0.38,1,25.05,1,1,0,0,2,1,High
6,41,37.5,3,0.44,2,14.64,2,1,0,1,3,2,High
1,39,48.69,4,0.07,2,23.59,0,0,0,2,3,0,High
5,33,12.47,3,0.46,2,11.56,0,0,0,1,2,1,Medium
9,8,89.83,10,0.1,2,20.11,1,1,0,3,2,2,Low
6,42,56.96,10,0.37,2,13.94,4,0,1,0,3,0,High
8,13,60.12,3,0.19,2,16.15,3,0,0,3,3,0,Low
8,28,41.86,1,0.34,2,22.25,0,1,1,2,0,1,Medium
5,48,30.52,4,0.26,2,28.58,4,0,0,1,0,2,High
7,11,68.78,0,0.45,1,11.27,0,0,0,2,2,1,Low
4,17,29.47,10,0.47,2,20.09,3,1,0,1,3,0,Medium
3,16,38.85,1,0.14,2,5.69,3,0,0,2,4,2,Medium
7,24,54.91,10,0.17,0,8.74,3,1,0,2,3,1,Medium
1,33,41.98,8,0.33,2,28.62,3,0,0,3,0,1,Medium
0,49,99.06,5,0.07,1,28.58,4,0,0,2,1,2,High
1,42,94.57,8,0.49,0,12.67,3,0,0,3,1,0,High
8,13,56.57,4,0.21,1,23.08,3,0,0,1,4,0,Low
5,2,33.2,5,0.41,0,18.18,4,0,1,2,1,2,Low
5,26,36.2,10,0.19,0,26.85,1,1,0,3,2,2,Medium
5,29,32.47,2,0.45,0,27.85,1,0,0,3,2,2,Medium
10,12,78.94,6,0.41,2,21.06,0,1,0,0,1,1,Low
3,3,20.0,5,0.5,2,18.72,4,1,0,0,4,0,Low
6,18,16.9,9,0.19,2,23.52,2,0,0,1,2,0,Medium
7,40,46.19,2,0.15,1,26.63,1,0,0,3,3,2,High
7,30,66.69,0,0.07,1,26.42,1,0,0,0,0,1,Medium
1,39,62.01,10,0.38,1,28.8,0,1,0,1,2,1,High
4,42,26.85,3,0.08,1,6.28,3,1,0,3,2,2,High
4,35,44.46,11,0.35,0,19.28,2,0,1,2,3,0,Medium
9,49,33.6,3,0.3,1,29.7,0,0,0,3,1,0,High
4,9,69.45,7,0.49,2,23.58,4,1,1,3,2,2,Low
6,46,5.37,10,0.29,1,20.94,0,1,0,3,4,2,High
6,9,82.96,3,0.21,2,20.54,2,1,0,3,1,2,Low
4,42,86.71,1,0.26,0,28.11,0,0,0,2,4,2,High
8,41,49.11,11,0.02,1,6.8,1,1,0,0,2,2,High
6,49,54.42,11,0.11,1,19.09,1,0,0,0,0,2,High
7,20,11.97,3,0.14,1,13.55,1,0,0,1,3,1,Medium
6,48,62.19,11,0.47,1,9.41,2,1,0,1,2,1,High
4,17,76.97,3,0.3,0,11.38,0,1,0,3,2,1,Medium
4,12,73.87,10,0.09,2,25.85,1,0,0,1,0,1,Low
0,2,72.89,9,0.31,2,26.14,0,1,0,1,1,2,Low
7,31,4.28,6,0.02,0,17.85,4,1,0,3,2,2,Medium
4,15,43.87,3,0.41,0,11.34,4,1,1,0,4,2,Low
8,7,51.84,3,0.36,1,28.08,2,1,0,1,2,1,Low
4,34,29.09,5,0.4,2,18.82,2,0,0,1,1,0,Medium
0,40,56.88,3,0.05,2,5.08,0,1,0,2,2,0,High
7,21,96.69,11,0.1,2,5.32,4,1,0,0,0,2,Medium
6,13,87.62,6,0.44,0,27.81,1,0,0,2,2,0,Low
4,49,26.86,9,0.27,0,29.35,4,0,0,3,1,1,High
9,2,82.39,4,0.42,0,29.14,0,1,0,1,3,1,Low
3,8,15.15,6,0.43,1,23.02,1,1,1,2,0,1,Low
7,20,90.13,0,0.12,2,9.87,2,0,0,3,0,1,Medium
6,19,66.96,5,0.18,2,13.48,1,1,1,1,3,1,Medium
2,25,83.53,10,0.18,1,27.26,3,1,1,3,1,2,Medium
1,49,51.85,7,0.39,0,29.14,4,1,0,2,4,1,High
4,30,96.93,11,0.13,0,15.32,0,1,0,1,4,1,Medium
9,20,76.11,8,0.33,0,5.38,2,1,0,2,2,1,Medium
6,31,24.02,11,0.26,1,18.12,0,1,0,3,4,0,Medium
7,17,94.43,4,0.24,0,20.91,0,0,0,1,3,2,Medium
0,23,62.26,2,0.16,1,12.51,1,1,0,3,3,1,Medium
7,49,46.58,9,0.08,0,13.72,2,0,0,2,4,0,High
7,37,53.13,7,0.2,0,17.87,3,1,0,1,3,0,High
4,3,14.21,2,0.14,2,12.73,3,0,0,3,4,0,Low
9,22,87.0,3,0.37,0,26.58,3,1,0,3,0,2,Medium
6,11,23.17,8,0.11,0,21.33,0,1,0,1,3,1,Low
5,3,76.6,11,0.13,1,13.67,3,1,0,0,3,2,Low
8,45,76.03,8,0.33,0,13.75,2,1,0,2,3,2,High
0,49,90.06,2,0.24,2,23.18,0,1,0,2,2,2,High
8,40,77.95,0,0.06,2,17.7,3,1,0,0,0,1,High
4,27,46.25,2,0.38,0,20.24,0,1,1,3,0,2,Medium
6,1,86.99,1,0.2,1,15.85,1,0,0,2,2,2,Low
7,7,73.52,6,0.15,0,13.68,4,0,0,2,0,0,Low
2,5,46.35,11,0.19,2,9.24,3,0,0,1,0,2,Low
3,36,53.04,1,0.09,1,6.2,3,0,0,2,3,2,High
9,20,13.83,6,0.06,2,14.99,4,0,0,0,2,2,Medium
4,4,93.61,2,0.32,0,11.36,1,1,0,3,4,0,Low
9,14,75.96,2,0.4,2,8.88,2,0,1,2,4,2,Low
4,42,61.64,7,0.24,2,14.45,4,1,0,0,1,1,High
7,41,1.4,10,0.22,0,25.7,4,0,0,0,0,0,High
7,19,6.91,6,0.37,0,22.13,4,0,0,3,0,0,Medium
10,25,12.29,10,0.06,2,28.07,2,1,1,1,2,1,Medium
5,7,38.55,5,0.37,1,5.31,1,0,0,3,0,0,Low
10,17,5.9,3,0.01,0,17.33,0,0,0,2,0,2,Medium
0,40,18.1,9,0.38,2,10.82,2,0,0,1,1,2,High
6,33,40.43,10,0.46,0,25.74,2,1,0,3,1,0,Medium
2,33,45.47,0,0.25,0,6.36,1,1,0,2,0,2,Medium
0,46,33.26,10,0.28,0,16.92,3,0,0,1,1,1,High
9,28,63.37,11,0.35,2,25.09,0,0,0,2,0,0,Medium
0,17,68.94,0,0.16,1,26.76,0,1,0,0,0,0,Medium
1,48,5.04,4,0.23,0,22.43,4,0,0,1,2,0,High
10,31,49.19,11,0.27,2,16.63,1,1,0,3,3,2,Medium
6,12,81.52,7,0.24,0,18.12,3,1,0,0,1,2,Low
8,26,87.06,11,0.15,0,11.34,2,1,0,3,2,0,Medium
8,3,4.26,10,0.21,1,16.43,2,1,1,2,3,1,Low
6,2,72.49,2,0.31,2,23.26,4,0,0,2,1,1,Low
2,16,51.29,2,0.1,1,26.79,0,0,0,0,2,2,Medium
9,12,54.63,0,0.17,1,28.15,1,0,0,0,2,1,Low
6,14,39.64,0,0.1,0,22.06,1,1,1,3,3,2,Low
0,9,97.72,7,0.16,1,22.53,2,1,0,2,3,2,Low
5,14,80.05,1,0.06,2,7.42,4,1,0,1,2,2,Low
1,3,31.9,2,0.06,1,7.18,3,1,0,3,0,2,Low
10,5,45.88,3,0.01,0,25.39,4,1,0,3,0,2,Low
2,9,88.95,7,0.37,2,8.65,2,0,0,1,0,1,Low
0,14,73.95,4,0.28,2,18.79,2,1,0,2,4,1,Low
0,44,78.5,1,0.13,0,21.81,2,1,0,2,0,1,High
0,39,77.4,10,0.22,0,25.08,3,0,0,3,4,0,High
8,48,69.64,5,0.41,2,19.13,0,1,0,3,4,0,High
9,49,66.69,4,0.16,2,14.83,0,1,0,0,1,0,High
8,8,33.61,6,0.5,2,25.44,4,0,0,2,2,0,Low
6,10,21.96,9,0.2,2,8.96,3,1,0,0,3,2,Low
7,27,46.31,2,0.17,1,21.67,0,0,0,1,2,2,Medium
1,14,93.01,4,0.41,2,19.46,3,0,0,2,0,2,Low
10,7,81.41,3,0.03,1,9.17,4,0,0,0,1,2,Low
6,5,57.61,6,0.44,0,20.91,0,1,0,0,3,1,Low
2,34,81.9,10,0.15,2,16.87,3,1,0,0,3,0,Medium
4,32,47.95,10,0.1,2,6.49,2,0,0,1,0,2,Medium
7,32,67.74,0,0.28,2,6.67,2,0,0,0,1,1,Medium
1,30,12.03,8,0.44,1,6.02,0,0,0,1,4,1,Medium
3,19,36.2,11,0.01,0,29.36,2,0,0,3,2,2,Medium
10,12,19.48,4,0.14,1,8.83,1,0,0,1,1,1,Low
4,17,34.42,4,0.02,1,24.65,3,1,0,3,3,1,Medium
5,11,15.52,3,0.14,2,21.57,1,1,1,0,3,2,Low
10,27,89.48,3,0.5,1,9.07,3,0,0,0,2,0,Medium
2,22,88.39,5,0.18,2,21.02,2,1,0,3,0,1,Medium
0,25,19.27,7,0.29,2,7.24,0,0,0,1,2,0,Medium
1,45,20.91,10,0.41,2,6.33,3,1,0,0,4,1,High
10,11,67.81,0,0.42,0,11.66,0,0,0,3,3,1,Low
3,44,99.94,9,0.33,0,25.94,1,1,0,3,4,1,High
4,36,18.86,0,0.31,1,7.21,1,0,0,0,0,2,High
10,24,14.89,4,0.19,1,7.84,0,1,0,2,4,2,Medium
4,48,62.88,3,0.13,0,12.39,1,1,0,1,3,1,High
0,37,8.94,9,0.49,2,11.96,4,1,0,2,4,0,High
2,42,79.45,6,0.06,0,14.77,2,1,0,1,4,0,High
10,19,79.94,4,0.43,2,12.89,2,1,0,2,0,0,Medium
5,27,9.49,11,0.05,0,21.83,4,1,0,1,3,1,Medium
5,43,82.53,1,0.43,0,29.68,3,0,0,2,3,1,High
7,2,77.46,7,0.05,0,13.74,3,0,0,3,3,1,Low
2,18,59.33,0,0.13,0,27.24,3,1,0,1,2,1,Medium
8,33,40.34,3,0.49,0,14.14,1,1,0,2,1,2,Medium
3,2,84.15,9,0.34,0,23.73,3,1,0,1,2,1,Low
10,30,75.25,7,0.07,1,14.64,2,1,0,2,2,1,Medium
8,10,24.23,7,0.07,1,27.93,0,0,0,0,3,1,Low
9,5,82.85,11,0.23,2,15.0,2,0,1,0,2,1,Low
6,46,65.93,2,0.13,0,10.7,3,0,0,1,3,2,High
1,41,37.1,4,0.08,1,22.46,4,0,0,1,1,0,High
0,35,78.3,8,0.12,2,21.3,2,0,0,3,3,0,Medium
1,24,84.63,10,0.2,2,5.54,0,0,0,2,4,1,Medium
5,18,6.19,7,0.15,0,12.65,1,1,0,1,4,1,Medium
8,12,24.21,5,0.34,0,16.46,2,1,0,0,0,1,Low
10,8,40.72,8,0.18,2,19.82,3,0,0,3,4,0,Low
2,1,95.33,0,0.47,0,13.51,0,1,0,1,3,2,Low
5,31,43.81,10,0.35,0,7.23,1,0,0,2,0,2,Medium
1,26,18.47,9,0.32,1,17.66,2,1,0,0,0,1,Medium
9,35,71.15,2,0.26,0,5.93,3,0,0,3,0,0,Medium
5,17,56.33,10,0.44,0,14.12,4,0,0,0,1,0,Medium
6,27,94.45,1,0.02,2,28.33,3,0,0,2,1,0,Medium
1,20,48.63,11,0.24,0,5.72,4,1,0,0,1,2,Medium
10,40,26.06,7,0.28,1,27.62,3,1,0,0,0,1,High
7,28,20.44,2,0.32,1,14.3,3,0,0,3,4,0,Medium
6,43,47.74,9,0.43,1,20.84,3,0,0,1,4,2,High
7,46,38.77,0,0.09,0,21.97,1,1,1,2,3,1,High
6,12,87.11,1,0.12,2,25.86,1,0,0,0,1,1,Low
7,5,58.6,5,0.02,1,7.25,1,1,1,1,1,0,Low
3,24,74.24,1,0.4,1,25.33,1,0,0,1,4,0,Medium
4,31,65.99,1,0.26,1,29.92,0,1,0,1,3,0,Medium
7,32,44.47,9,0.42,2,29.77,4,0,0,2,1,1,Medium
0,17,76.8,2,0.4,2,17.2,1,1,0,3,1,2,Medium
0,49,21.93,3,0.04,1,27.88,2,0,0,1,2,2,High
6,45,47.57,1,0.03,2,17.06,4,1,0,0,4,0,High
2,43,41.29,7,0.38,1,8.27,2,0,1,3,2,2,High
8,22,30.83,4,0.5,1,21.14,3,1,0,1,0,2,Medium
2,31,43.34,8,0.23,1,13.42,2,1,1,0,3,0,Medium
10,47,58.01,0,0.38,1,12.98,0,1,0,3,3,0,High
5,38,87.67,9,0.19,2,28.05,4,0,0,1,3,0,High
1,33,31.32,9,0.18,0,9.62,0,1,0,2,1,2,Medium
4,44,3.73,3,0.37,0,20.27,3,1,0,2,0,0,High
7,13,61.67,6,0.25,0,27.79,1,0,0,1,1,2,Low
5,49,18.24,0,0.25,1,16.45,3,1,0,0,0,2,High
4,33,69.32,4,0.06,0,15.16,3,0,0,3,4,0,Medium
2,29,50.6,1,0.11,0,21.27,1,0,1,2,0,1,Medium
4,10,11.15,2,0.36,2,22.78,4,0,0,3,4,1,Low
8,11,53.06,0,0.5,0,13.67,1,0,0,2,2,2,Low
6,48,53.97,1,0.41,0,13.17,2,0,0,0,1,2,High
4,2,53.14,0,0.47,2,13.99,4,0,0,3,4,1,Low
8,13,72.45,9,0.32,1,8.05,4,0,1,0,0,1,Low
6,15,51.51,6,0.42,0,16.39,1,0,0,1,1,1,Low
9,46,4.98,7,0.46,0,8.11,1,1,0,1,3,1,High
0,42,12.61,1,0.05,0,27.25,4,1,1,3,1,2,High
8,9,53.55,7,0.12,2,26.62,1,0,0,1,1,0,Low
7,44,14.29,8,0.11,0,28.09,4,0,0,0,1,0,High
3,19,59.18,10,0.48,1,18.78,3,1,0,3,2,2,Medium
10,36,59.62,1,0.37,0,10.11,1,1,0,3,2,1,High
3,38,39.29,8,0.31,0,29.23,2,0,0,3,3,0,High
0,8,92.97,2,0.49,0,28.12,2,1,0,3,4,0,Low
9,28,21.66,2,0.31,0,25.58,4,1,0,2,4,0,Medium
3,36,1.4,10,0.22,0,11.0,0,0,1,1,0,1,High
5,18,73.9,2,0.35,2,24.49,2,0,0,1,2,0,Medium
6,34,11.26,7,0.19,1,11.21,1,0,0,0,4,1,Medium
1,48,71.35,1,0.12,0,19.75,1,0,0,1,2,2,High
9,18,12.33,2,0.08,2,28.76,1,1,0,2,0,1,Medium
0,17,6.03,6,0.24,0,12.56,4,1,0,3,0,0,Medium
5,47,9.1,5,0.38,2,7.89,2,1,0,3,0,2,High
7,8,69.68,1,0.37,1,11.4,2,1,0,3,2,0,Low
4,19,86.1,6,0.34,0,22.8,2,1,0,2,0,0,Medium
0,34,85.2,5,0.08,0,11.61,3,1,0,2,1,2,Medium
0,12,79.79,8,0.04,2,13.99,4,0,0,0,4,0,Low
7,44,58.71,11,0.37,0,25.07,3,1,0,0,3,1,High
9,23,17.27,3,0.17,0,29.78,0,1,0,1,1,0,Medium
0,26,31.24,6,0.13,0,7.58,2,0,0,3,3,0,Medium
1,37,81.61,9,0.41,0,8.3,2,1,0,2,4,1,High
6,1,95.64,4,0.29,0,28.77,0,0,0,2,3,2,Low
8,39,75.13,6,0.36,0,12.76,0,0,0,2,4,1,High
3,43,96.41,5,0.0,1,20.07,0,1,0,1,1,1,High
2,10,80.16,0,0.15,0,7.47,0,0,0,2,2,2,Low
10,23,88.88,2,0.13,0,16.53,3,0,0,1,4,1,Medium
4,25,90.66,5,0.29,0,6.43,3,0,0,2,4,1,Medium
5,33,89.2,1,0.37,0,12.41,2,0,1,0,3,2,Medium
9,38,61.38,10,0.33,0,8.96,3,0,0,3,0,2,High
0,27,31.33,9,0.25,0,23.59,2,1,0,3,1,1,Medium
10,8,45.28,5,0.37,1,9.49,3,1,0,1,4,2,Low
6,23,69.45,10,0.32,2,24.36,0,1,1,3,1,2,Medium
5,40,78.73,8,0.26,2,26.8,2,0,0,3,0,0,High
9,26,45.21,1,0.16,0,26.75,3,1,0,0,4,2,Medium
5,7,73.92,8,0.38,2,5.78,1,0,0,2,4,1,Low
1,23,66.16,11,0.35,0,14.47,1,0,0,0,3,1,Medium
10,41,65.09,3,0.12,1,27.93,4,0,0,2,2,2,High
7,37,33.87,10,0.05,1,27.04,0,1,0,2,0,0,High
0,2,53.33,6,0.3,0,11.01,3,1,0,2,0,2,Low
1,4,48.07,2,0.34,2,26.23,1,0,0,2,4,2,Low
2,42,76.63,10,0.16,1,10.57,0,1,0,3,1,0,High
8,1,87.79,5,0.42,0,21.72,4,0,0,2,2,2,Low
8,22,50.81,2,0.5,1,16.73,3,1,0,2,2,1,Medium
6,17,53.65,4,0.35,2,27.2,4,1,0,2,3,2,Medium
2,5,51.5,3,0.16,1,11.53,3,1,0,3,1,0,Low
8,23,79.92,4,0.12,2,6.97,3,0,0,1,0,0,Medium
6,26,33.99,9,0.2,2,6.41,1,0,0,1,3,2,Medium
6,5,57.94,9,0.26,2,8.82,2,0,0,2,1,0,Low
7,46,97.73,10,0.28,0,11.06,3,1,0,0,1,1,High
2,38,73.46,7,0.36,1,10.69,4,1,0,0,4,1,High
9,9,82.33,1,0.18,0,12.27,4,0,0,2,2,0,Low
7,14,36.2,1,0.36,1,27.66,4,0,0,3,4,2,Low
6,32,62.13,2,0.36,1,29.6,1,0,0,2,3,2,Medium
0,2,26.52,6,0.18,0,6.96,2,0,0,1,0,1,Low
2,4,71.53,11,0.16,2,22.33,0,0,1,3,2,0,Low
4,3,35.5,9,0.02,1,23.73,4,0,0,0,1,0,Low
1,44,66.83,11,0.0,1,9.53,3,0,0,2,2,1,High
0,42,17.05,10,0.01,1,29.41,2,0,0,0,1,1,High
0,37,2.42,5,0.02,1,14.69,0,0,1,0,1,0,High
2,49,55.96,4,0.39,1,22.96,2,0,0,3,3,1,High
7,23,53.54,8,0.34,0,10.56,2,0,0,1,3,2,Medium
7,27,66.6,8,0.48,0,21.49,4,0,0,3,2,1,Medium
3,7,54.12,3,0.11,2,22.51,4,1,0,2,4,0,Low
9,2,12.1,3,0.14,1,18.27,1,0,0,1,1,1,Low
10,4,65.64,0,0.23,2,26.94,2,1,0,1,1,1,Low
8,10,94.31,11,0.28,2,21.1,4,1,0,2,2,2,Low
7,24,71.25,2,0.35,0,5.84,2,0,0,0,3,2,Medium
5,28,63.09,10,0.28,2,8.83,4,0,0,3,4,2,Medium
7,16,55.88,9,0.24,2,14.43,0,0,0,0,4,0,Medium
2,19,96.2,4,0.25,1,13.2,0,0,0,0,3,1,Medium
10,19,96.5,10,0.37,2,29.41,3,1,0,3,1,2,Medium
3,44,72.16,11,0.46,1,9.66,2,0,0,1,0,2,High
10,26,78.81,2,0.14,0,28.97,1,0,0,2,2,0,Medium
2,40,87.93,1,0.07,2,24.33,3,0,0,3,4,0,High
1,21,90.85,5,0.4,1,16.41,3,1,0,2,4,1,Medium
7,47,38.04,2,0.11,2,28.24,2,0,0,1,2,0,High
4,22,80.38,8,0.08,1,6.84,4,1,0,1,4,1,Medium
6,40,23.38,0,0.4,1,7.75,1,1,0,2,4,1,High
2,15,32.62,4,0.16,0,5.98,1,1,0,1,3,1,Low
9,8,38.45,4,0.32,2,10.25,1,0,0,2,3,1,Low
8,9,70.7,6,0.46,0,24.78,3,0,0,1,1,1,Low
3,38,81.01,8,0.14,1,25.2,4,1,0,1,0,1,High
0,46,29.69,6,0.04,2,22.81,0,1,0,0,3,1,High
3,7,84.77,2,0.44,2,10.33,4,1,0,1,1,2,Low
2,3,45.21,11,0.0,0,22.86,3,1,0,3,3,2,Low
9,45,15.81,11,0.02,2,6.85,3,1,0,0,4,0,High
5,49,17.03,6,0.1,0,17.45,3,0,0,3,2,1,High
1,49,49.05,4,0.29,2,18.47,4,0,0,1,4,0,High
8,8,96.98,11,0.3,0,16.59,4,1,0,1,0,1,Low
9,23,64.84,0,0.49,2,14.39,4,0,0,0,4,1,Medium
6,22,33.36,5,0.34,0,27.82,4,0,0,3,4,0,Medium
1,20,27.62,8,0.12,0,12.7,3,1,0,1,1,0,Medium
10,3,44.82,4,0.31,2,9.4,4,1,0,1,1,2,Low
0,22,63.3,5,0.42,0,13.22,3,1,0,0,1,2,Medium
5,49,34.47,2,0.42,0,8.05,4,1,0,1,0,2,High
0,48,19.61,1,0.37,2,27.94,3,0,0,3,3,1,High
7,38,2.63,8,0.28,0,14.29,0,0,0,2,0,1,High
0,38,10.16,5,0.02,0,28.25,0,1,0,1,1,0,High
5,19,41.94,4,0.4,2,13.29,3,0,0,3,2,2,Medium
0,29,87.3,1,0.19,2,8.78,2,1,0,3,1,1,Medium
